"","TAGA","TAGB","MeetingTree","MeetingDate","prop_A_vis_B","prop_A_first","n_shared_trees","n_shared_new_trees","A_future_trees","min_nights","A_future_species"
"155","6125","6123","unknown_92",2019-07-02,1,0.43,7,1,1,"yes","Ficus religiosa"
"156","5742","6123","Mulberry_728",2019-06-26,1,0.3,10,1,1,"yes","Ficus religiosa"
"157","5742","6125","None",2019-06-26,0,0.33,6,0,1,"yes","Ficus religiosa"
"158","5737","6125","None",2019-06-30,0,1,1,0,1,"no","Ficus religiosa"
"159","5749","6181","Loquat_443",2019-11-06,0,0.75,4,0,1,"yes","Ficus religiosa"
"160","5781","6181","Ficus religiosa_12",2019-11-08,0,0.75,8,0,1,"yes","c(""Ficus sycomorus"", ""Ficus religiosa"", ""Ficus microcarpa"")"
"161","6267","6181","Citrus_8",2019-11-10,0,1,1,0,2,"no","Ficus microcarpa"
"162","6251","6181","None",2019-11-06,0,0.12,8,0,1,"yes","Ficus religiosa"
"163","6246","6181","Loquat_443",2019-11-06,0,0.25,4,0,1,"no","Ficus religiosa"
"164","5764","6182","None",2019-09-24,0,1,2,0,1,"no","Ficus religiosa"
"165","5599","6182","Ficus microcarpa_36",2019-09-23,0,0.75,4,0,2,"no","Ficus microcarpa"
"166","5745","6245","None",2019-11-08,0,1,2,0,1,"no","Ficus religiosa"
"167","6181","6245","None",2019-11-07,0,0.33,3,0,1,"no","Ficus religiosa"
"168","5781","6245","None",2019-11-07,0,1,3,0,1,"no","c(""Ficus sycomorus"", ""Ficus religiosa"", ""Ficus microcarpa"")"
"169","6265","6245","unknown_641",2019-11-09,0,1,3,0,1,"no","Ficus religiosa"
"170","5778","6245","None",2019-11-06,0,0.67,3,0,1,"no","Ficus religiosa"
"171","6246","6245","Loquat_443",2019-11-07,0,0.25,4,0,3,"no","Ficus religiosa"
"172","5749","6246","Loquat_443",2019-11-06,0,1,2,0,1,"yes","Ficus religiosa"
"173","6258","6246","Ziziphus spina-christi_85",2019-11-06,0,1,2,0,1,"yes","Ficus religiosa"
"174","6181","6246","Loquat_443",2019-11-06,0,0.75,4,0,1,"yes","Ficus religiosa"
"175","5781","6246","Loquat_443",2019-11-06,0,0.67,3,0,2,"yes","c(""Ficus sycomorus"", ""Ficus religiosa"", ""Ficus microcarpa"")"
"176","5667","6246","None",2019-11-07,0,0.5,4,0,1,"yes","Ficus religiosa"
"177","6267","6246","None",2019-11-17,0,0.5,2,0,1,"yes","Ficus microcarpa"
"178","6265","6246","unknown_642",2019-11-11,0,0.83,12,0,2,"yes","Ficus religiosa"
"179","5761","6246","Persimmon_8",2019-12-01,0,0.73,11,0,1,"yes","Ficus religiosa"
"180","5778","6246","Ficus carica_414",2019-11-14,0,0.44,9,0,1,"yes","Ficus religiosa"
"181","5744","6246","unknown_463",2019-11-07,0,0.55,11,0,2,"yes","Ficus religiosa"
"182","6258","6251","None",2019-11-08,0,0.75,4,0,1,"yes","Ficus religiosa"
"183","6181","6251","None",2019-11-06,0,0.88,8,0,1,"yes","Ficus religiosa"
"184","5781","6251","None",2019-11-06,0,0.83,6,0,2,"yes","c(""Ficus sycomorus"", ""Ficus religiosa"", ""Ficus microcarpa"")"
"185","6267","6251","unknown_3732",2019-11-10,0,0.6,5,0,2,"yes","Ficus microcarpa"
"186","6265","6251","unknown_1433",2019-11-16,0,0.62,8,0,2,"yes","Ficus religiosa"
"187","5744","6251","Melia azedarach_652",2019-12-03,0,0.5,4,0,1,"yes","Ficus religiosa"
"188","5745","6255","None",2019-11-06,0,1,2,0,1,"yes","Ficus religiosa"
"189","6245","6255","Ficus carica_671",2019-11-06,0,0.33,3,0,1,"yes","Ficus sycomorus"
"190","5778","6255","None",2019-11-06,0,0.4,5,0,1,"yes","Ficus religiosa"
"191","6246","6255","unknown_642",2019-11-10,0,0,6,0,4,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"192","5781","6258","Ficus religiosa_12",2019-11-12,0,0.33,3,0,1,"yes","c(""Ficus sycomorus"", ""Ficus religiosa"", ""Ficus microcarpa"")"
"193","6251","6258","None",2019-11-08,0,0.25,4,0,1,"yes","Ficus religiosa"
"194","6246","6258","Ziziphus spina-christi_85",2019-11-06,0,0,2,0,1,"no","Ficus religiosa"
"195","6258","6263","Citrus_12",2019-11-06,0,0,1,0,1,"no","Ficus religiosa"
"196","6181","6263","Citrus_12",2019-11-07,0,0.33,3,0,1,"yes","Ficus religiosa"
"197","5781","6263","Ficus sycomorus_3",2019-11-07,0,1,1,0,1,"no","c(""Ficus sycomorus"", ""Ficus religiosa"", ""Ficus microcarpa"")"
"198","6267","6263","None",2019-11-09,0,0.33,3,0,2,"yes","Ficus microcarpa"
"199","6265","6263","None",2019-11-10,0,0.5,2,0,1,"no","Ficus religiosa"
"200","5745","6265","None",2019-11-06,0,1,4,0,1,"yes","Ficus religiosa"
"201","6267","6265","None",2019-11-25,0,0.5,2,0,2,"yes","Ficus microcarpa"
"202","5778","6265","None",2019-11-06,0,0.14,7,0,1,"yes","Ficus religiosa"
"203","6246","6265","unknown_642",2019-11-11,0,0.17,12,0,4,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"204","5744","6265","Washingtonia_434",2019-12-03,0,0.4,5,0,1,"yes","Ficus religiosa"
"205","6181","6267","Citrus_8",2019-11-10,0,0,1,0,1,"yes","Ficus religiosa"
"206","5781","6267","Mulberry_288",2019-11-11,0,0.8,5,0,2,"yes","c(""Ficus religiosa"", ""Ficus sycomorus"", ""Ficus microcarpa"")"
"207","6255","6267","Citrus_8",2019-11-18,0,0.5,2,0,2,"yes","c(""Ficus"", ""Ficus microcarpa"")"
"208","5745","6271","None",2019-11-06,0,1,3,0,1,"yes","Ficus religiosa"
"209","6267","6271","unknown_1432",2019-11-26,0,0.5,4,0,3,"yes","c(""Ficus microcarpa"", ""Ficus"")"
"210","6246","6271","unknown_642",2019-11-11,0,0.27,11,0,4,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"211","5744","6271","None",2019-12-03,0,0.33,3,0,1,"yes","Ficus religiosa"
"212","6646","6428","Mulberry_655",2020-06-17,0,0.33,3,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"213","6645","6428","Mulberry_655",2020-06-16,0,0,2,0,1,"yes","Ficus religiosa"
"214","6641","6428","Mulberry_655",2020-06-17,0,0,1,0,1,"yes","Ficus religiosa"
"215","6651","6428","Mulberry_655",2020-06-16,0,0,2,0,3,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"216","6638","6428","Mulberry_655",2020-06-16,0,0,3,0,2,"yes","Ficus religiosa"
"217","6644","6428","Mulberry_655",2020-06-16,0,0,1,0,1,"yes","Ficus microcarpa"
"218","6646","6591","None",2020-06-16,0,0.5,2,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"219","6651","6591","None",2020-06-18,0,0.33,3,0,3,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"220","6645","6635","None",2020-06-17,0,1,1,0,1,"no","Ficus religiosa"
"221","6638","6635","None",2020-06-19,0,0.33,3,0,1,"yes","Ficus religiosa"
"222","6654","6635","None",2020-06-22,0,0,2,0,3,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"", ""Ficus"")"
"223","6428","6638","Mulberry_655",2020-06-16,0,1,3,0,1,"yes","Ficus microcarpa"
"224","6646","6638","Mulberry_655",2020-06-16,0,0.67,3,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"225","6645","6638","Mulberry_655",2020-06-16,0,1,1,0,1,"yes","Ficus religiosa"
"226","6641","6638","Mulberry_655",2020-06-16,0,0,1,0,1,"yes","Ficus religiosa"
"227","6651","6638","Mulberry_655",2020-06-17,0,0,1,0,3,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"228","6635","6638","None",2020-06-19,0,0.67,3,0,1,"yes","c(""Ficus religiosa"", ""Ficus sycomorus"")"
"229","6644","6638","Mulberry_655",2020-06-17,0,0,1,0,1,"yes","Ficus microcarpa"
"230","6652","6638","Mulberry_701",2020-06-23,0,0.5,2,0,2,"yes","Ficus microcarpa"
"231","6654","6638","Mulberry_655",2020-06-23,0,0,3,0,2,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"", ""Ficus"")"
"232","6646","6641","Mulberry_655",2020-06-16,0,0,1,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"233","6645","6641","Mulberry_655",2020-06-16,0,1,2,0,1,"yes","Ficus religiosa"
"234","6651","6641","Mulberry_655",2020-06-17,0,1,4,0,3,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"235","6638","6641","Mulberry_655",2020-06-16,0,1,1,0,2,"yes","Ficus religiosa"
"236","6644","6641","Mulberry_655",2020-06-17,0,1,3,0,1,"yes","Ficus microcarpa"
"237","6652","6641","Ficus carica_736",2020-06-24,0,0,1,0,2,"yes","Ficus microcarpa"
"238","6654","6641","None",2020-06-23,0,0,1,0,2,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"", ""Ficus"")"
"239","6428","6644","Mulberry_655",2020-06-16,0,1,1,0,1,"yes","Ficus microcarpa"
"240","6646","6644","Mulberry_655",2020-06-17,0,0,1,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"241","6645","6644","Mulberry_655",2020-06-16,0,1,1,0,1,"yes","Ficus religiosa"
"242","6641","6644","Mulberry_655",2020-06-17,0,0,3,0,1,"yes","Ficus religiosa"
"243","6651","6644","Mulberry_706",2020-06-16,0,0.33,9,0,3,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"244","6638","6644","Mulberry_655",2020-06-17,0,1,1,0,2,"yes","Ficus religiosa"
"245","6652","6644","None",2020-06-24,0,0,1,0,2,"no","Ficus microcarpa"
"246","6654","6644","Mulberry_655",2020-06-23,0,0,1,0,2,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"", ""Ficus"")"
"247","6428","6645","Mulberry_655",2020-06-16,0,1,2,0,1,"yes","Ficus microcarpa"
"248","6646","6645","Mulberry_655",2020-06-17,0,0,1,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"249","6641","6645","Mulberry_655",2020-06-16,0,0,2,0,1,"yes","Ficus religiosa"
"250","6651","6645","Mulberry_655",2020-06-16,0,0.5,2,0,3,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"251","6635","6645","None",2020-06-17,0,0,1,0,1,"no","c(""Ficus religiosa"", ""Ficus sycomorus"")"
"252","6638","6645","Mulberry_655",2020-06-16,0,0,1,0,2,"yes","Ficus religiosa"
"253","6644","6645","Mulberry_655",2020-06-16,0,0,1,0,1,"yes","Ficus microcarpa"
"254","6654","6645","Mulberry_655",2020-06-23,0,0,2,0,2,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"", ""Ficus"")"
"255","6645","6646","Mulberry_655",2020-06-17,0,1,1,0,1,"no","Ficus religiosa"
"256","6641","6646","Mulberry_655",2020-06-16,0,1,1,0,1,"no","Ficus religiosa"
"257","6651","6646","Mulberry_655",2020-06-17,0,0.5,2,0,3,"no","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"258","6638","6646","Mulberry_655",2020-06-16,0,0.33,3,0,2,"no","Ficus religiosa"
"259","6644","6646","Mulberry_655",2020-06-17,0,1,1,0,1,"no","Ficus microcarpa"
"260","6428","6651","Mulberry_655",2020-06-16,0,1,2,0,1,"yes","Ficus microcarpa"
"261","6646","6651","Mulberry_655",2020-06-17,0,0.5,2,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"262","6645","6651","Mulberry_655",2020-06-16,0,0.5,2,0,1,"yes","Ficus religiosa"
"263","6641","6651","Mulberry_655",2020-06-17,0,0,4,0,1,"yes","Ficus religiosa"
"264","6638","6651","Mulberry_655",2020-06-17,0,1,1,0,2,"yes","Ficus religiosa"
"265","6644","6651","Mulberry_706",2020-06-16,0,0.67,9,0,1,"yes","Ficus microcarpa"
"266","6654","6651","Mulberry_655",2020-06-23,0,0,1,0,2,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"", ""Ficus"")"
"267","6641","6652","Ficus carica_736",2020-06-24,0,1,1,0,1,"no","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"268","6638","6652","Mulberry_701",2020-06-23,0,0.5,2,0,3,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"269","6654","6652","Mulberry_701",2020-06-23,0,0,1,0,2,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"", ""Ficus"")"
"270","6641","6654","None",2020-06-23,0,1,1,0,2,"no","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"271","6651","6654","Mulberry_655",2020-06-23,0,1,1,0,3,"no","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"272","6635","6654","None",2020-06-22,0,1,2,0,2,"yes","c(""Ficus religiosa"", ""Ficus sycomorus"")"
"273","6638","6654","Mulberry_655",2020-06-23,0,1,3,0,3,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"274","6644","6654","Mulberry_655",2020-06-23,0,1,1,0,1,"no","Ficus microcarpa"
"275","6652","6654","Mulberry_701",2020-06-23,0,1,1,0,2,"yes","Ficus microcarpa"
"276","7085","6807","Washingtonia_438",2020-11-18,0,1,8,0,1,"yes","Ficus sycomorus"
"277","6974","6824","None",2020-08-25,0,0.33,9,0,1,"yes","Ficus religiosa"
"278","6976","6824","unknown_461",2020-09-28,0,0.35,23,0,2,"yes","Ficus religiosa"
"279","6969","6824","Mulberry_385",2020-09-25,0,0.33,15,0,2,"yes","Ficus religiosa"
"280","6989","6824","unknown_6091",2020-12-11,0,0.27,11,0,1,"yes","Ficus sycomorus"
"281","6974","6828","None",2020-08-25,1,0.33,3,1,1,"yes","Ficus religiosa"
"282","6974","6969","Ficus carica_414",2020-09-02,0,0.5,6,0,1,"yes","Ficus religiosa"
"283","6828","6974","None",2020-08-25,0,0.67,3,0,1,"yes","c(""Ficus religiosa"", ""Ficus sycomorus"")"
"284","6830","6974","None",2020-10-14,0,0,3,0,1,"yes","Ficus religiosa"
"285","6824","6976","unknown_461",2020-09-28,0,0.65,23,0,1,"yes","Ficus religiosa"
"286","6974","6976","None",2020-08-25,0,0.77,13,0,1,"yes","Ficus religiosa"
"287","6807","6976","None",2020-12-21,0,0,1,0,1,"yes","Ficus sycomorus"
"288","6996","6976","None",2020-11-18,0,0,13,0,1,"yes","Ficus religiosa"
"289","7023","6976","None",2020-11-18,0,0.2,5,0,1,"yes","Ficus religiosa"
"290","7023","6989","None",2020-11-25,0,0.67,3,0,1,"yes","Ficus religiosa"
"291","7085","6993","Washingtonia_438",2020-11-18,0,0.9,10,0,1,"yes","Ficus sycomorus"
"292","6989","6993","Mulberry_655",2020-12-17,0,0.5,2,0,1,"yes","Ficus sycomorus"
"293","6996","6995","None",2020-11-19,1,0.5,4,1,1,"yes","Ficus religiosa"
"294","6995","6996","None",2020-11-19,0,0.5,4,0,1,"yes","Ficus religiosa"
"295","6998","6996","None",2020-11-22,0,1,3,0,1,"yes","Ficus religiosa"
"296","6989","6996","unknown_6091",2020-12-15,0,0.56,16,0,1,"yes","Ficus sycomorus"
"297","7023","6996","None",2020-11-23,0,0.67,3,0,1,"yes","Ficus religiosa"
"298","7079","7008","None",2020-11-17,0,0.75,4,0,1,"yes","Ficus"
"299","6989","7008","Mulberry_718",2020-12-17,0,0,5,0,1,"yes","Ficus sycomorus"
"300","7023","7008","None",2020-11-21,0,1,2,0,1,"yes","Ficus religiosa"
"301","7023","7014","None",2020-11-20,0,0.33,3,0,1,"yes","Ficus religiosa"
"302","7085","7079","unknown_1438",2020-11-17,0,0.67,6,0,1,"no","Ficus sycomorus"
"303","7079","7085","unknown_1438",2020-11-17,0,0.33,6,0,1,"yes","Ficus"
"304","7008","7085","None",2020-12-28,0,0,5,0,1,"yes","Ficus sycomorus"
